Symbol,Company Name,Exchange,Sector
TPE:2006,Tung Ho Steel Enterprise Corporation,Taiwan Stock Exchange,Materials
TPE:6805,Fositek Corp.,Taiwan Stock Exchange,Technology
TPEX:6147,Chipbond Technology Corporation,Taipei Exchange,Technology
TPE:9921,"Giant Manufacturing Co., Ltd.",Taiwan Stock Exchange,Consumer Discretionary
TPE:2451,"Transcend Information, Inc.",Taiwan Stock Exchange,Technology
TPE:6412,"Chicony Power Technology Co., Ltd.",Taiwan Stock Exchange,Industrials
TPE:9939,"Taiwan Hon Chuan Enterprise Co., Ltd.",Taiwan Stock Exchange,Consumer Discretionary
TPEX:5903,"Taiwan FamilyMart Co., Ltd.",Taipei Exchange,Consumer Discretionary
TPE:6592A,"Hotai Finance Co., Ltd.",Taiwan Stock Exchange,
TPE:6592,"Hotai Finance Co., Ltd.",Taiwan Stock Exchange,Financials
TPE:2597,"Ruentex Engineering & Construction Co., Ltd.",Taiwan Stock Exchange,Industrials
TPEX:4966,"Parade Technologies, Ltd.",Taipei Exchange,Technology
TPE:3406,"Genius Electronic Optical Co.,Ltd.",Taiwan Stock Exchange,Technology
TPE:1736,"Johnson Health Tech .Co., Ltd.",Taiwan Stock Exchange,Consumer Discretionary
TPE:8210,"Chenbro Micom Co., Ltd.",Taiwan Stock Exchange,Technology
TPE:6691,"Yankey Engineering Co., Ltd.",Taiwan Stock Exchange,Industrials
TPE:1907,YFY Inc.,Taiwan Stock Exchange,Materials
TPE:2645,Evergreen Aviation Technologies Corporation,Taiwan Stock Exchange,Industrials
TPE:3596,Arcadyan Technology Corporation,Taiwan Stock Exchange,Technology
TPE:6414,Ennoconn Corporation,Taiwan Stock Exchange,Technology
TPE:6670,"FuSheng Precision Co., Ltd.",Taiwan Stock Exchange,Consumer Discretionary
TPE:1560,Kinik Company,Taiwan Stock Exchange,Industrials
TPE:6515,"WinWay Technology Co., Ltd.",Taiwan Stock Exchange,Technology
TPE:2634,Aerospace Industrial Development Corporation,Taiwan Stock Exchange,Industrials
TPEX:3131,Grand Process Technology Corporation,Taipei Exchange,Technology
TPE:2923,Sino Horizon Holdings Limited,Taiwan Stock Exchange,Real Estate
TPE:4766,"Nan Pao Resins Chemical Co., Ltd.",Taiwan Stock Exchange,Materials
TPE:2543,"Hwang Chang General Contractor Co., Ltd",Taiwan Stock Exchange,Industrials
TPE:6757,"Tigerair Taiwan Co., Ltd.",Taiwan Stock Exchange,Industrials
TPE:2337,"Macronix International Co., Ltd.",Taiwan Stock Exchange,Technology
TPE:2492,Walsin Technology Corporation,Taiwan Stock Exchange,Technology
TPE:3019,"Asia Optical Co., Inc.",Taiwan Stock Exchange,Technology
TPEX:3374,Xintec Inc.,Taipei Exchange,Technology
TPE:6257,Sigurd Microelectronics Corporation,Taiwan Stock Exchange,Technology
TPE:6191,Global Brands Manufacture Ltd.,Taiwan Stock Exchange,Technology
TPE:4915,Primax Electronics Ltd.,Taiwan Stock Exchange,Technology
TPE:2201,Yulon Motor Company Ltd.,Taiwan Stock Exchange,Consumer Discretionary
TPE:1773,"Shiny Chemical Industrial Co., Ltd.",Taiwan Stock Exchange,Materials
TPE:2015,"Feng Hsin Steel Co., Ltd.",Taiwan Stock Exchange,Materials
TPEX:3264,Ardentec Corporation,Taipei Exchange,Technology
TPE:3189,Kinsus Interconnect Technology Corp.,Taiwan Stock Exchange,Technology
TPE:2211,Evergreen Steel Corp.,Taiwan Stock Exchange,Industrials
TPE:7722,LINE Pay Taiwan Limited,Taiwan Stock Exchange,Technology
TPE:6442,EZconn Corporation,Taiwan Stock Exchange,Technology
TPEX:8171,Formosa Electronic Industries Inc.,Taipei Exchange,Technology
TPEX:1785,Solar Applied Materials Technology Corporation,Taipei Exchange,Industrials
TPE:2458,ELAN Microelectronics Corporation,Taiwan Stock Exchange,Technology
TPEX:3105,WIN Semiconductors Corp.,Taipei Exchange,Technology
TPE:2204,China Motor Corporation,Taiwan Stock Exchange,Consumer Discretionary
TPE:2607,Evergreen International Storage & Transport Corporation,Taiwan Stock Exchange,Industrials
TPE:3376,"Shin Zu Shing Co., Ltd.",Taiwan Stock Exchange,Industrials
TPEX:4772,Taiwan Speciality Chemicals Corporation,Taipei Exchange,Materials
TPE:1231,Lian Hwa Foods Corporation,Taiwan Stock Exchange,Consumer Staples
TPE:2388,"VIA Technologies, Inc.",Taiwan Stock Exchange,Technology
TPEX:3680,"Gudeng Precision Industrial Co., Ltd.",Taipei Exchange,Technology
TPE:9914,"Merida Industry Co., Ltd.",Taiwan Stock Exchange,Consumer Discretionary
TPE:6196,Marketech International Corp.,Taiwan Stock Exchange,Technology
TPEX:8415,Brighton-Best International (Taiwan) Inc.,Taipei Exchange,Industrials
TPE:3042,TXC Corporation,Taiwan Stock Exchange,Technology
TPE:2393,"Everlight Electronics Co., Ltd.",Taiwan Stock Exchange,Technology
TPE:3413,Foxsemicon Integrated Technology Inc.,Taiwan Stock Exchange,Technology
TPE:2548,"Huaku Development Co., Ltd.",Taiwan Stock Exchange,Real Estate
TPEX:6561,Chief Telecom Inc.,Taipei Exchange,Communication Services
TPE:1215,"Charoen Pokphand Enterprise (Taiwan) Co., Ltd.",Taiwan Stock Exchange,Consumer Staples
TPE:6278,Taiwan Surface Mounting Technology Corp.,Taiwan Stock Exchange,Technology
TPE:2903,"Far Eastern Department Stores, Ltd.",Taiwan Stock Exchange,Consumer Discretionary
TPE:6213,ITEQ Corporation,Taiwan Stock Exchange,Technology
TPE:2855,President Securities Corporation,Taiwan Stock Exchange,Financials
TPE:8926,Taiwan Cogeneration Corporation,Taiwan Stock Exchange,Industrials
TPE:2850,"Shinkong Insurance Co., Ltd.",Taiwan Stock Exchange,Financials
TPE:6944,Mega Union Technology Inc.,Taiwan Stock Exchange,
