Symbol,Company Name,Exchange,Sector
KRX:035250,"Kangwon Land, Inc.",Korea Stock Exchange,Consumer Discretionary
KRX:022100,Posco Dx Company Ltd.,Korea Stock Exchange,Technology
KOSDAQ:257720,"SILICON2 Co., Ltd.",KOSDAQ,
KRX:036570,NCSOFT Corporation,Korea Stock Exchange,Communication Services
KRX:454910,Doosan Robotics Inc.,Korea Stock Exchange,Industrials
KRX:036460,Korea Gas Corporation,Korea Stock Exchange,Utilities
KRX:011790,"SKC Co., Ltd.",Korea Stock Exchange,Materials
KOSDAQ:041510,"SM Entertainment Co., Ltd.",KOSDAQ,Communication Services
KOSDAQ:950160,"Kolon TissueGene, Inc.",KOSDAQ,
KRX:011780,"Kumho Petro Chemical Co.,Ltd",Korea Stock Exchange,Materials
KRX:450080,"Ecopro Materials Co., Ltd.",Korea Stock Exchange,Industrials
KRX:462870,SHIFT UP Corporation,Korea Stock Exchange,Communication Services
KRX:007660,"ISU Petasys Co., Ltd.",Korea Stock Exchange,Technology
KRX:383220,"F&F Co., Ltd",Korea Stock Exchange,Consumer Discretionary
KRX:017800,"Hyundai Elevator Co., Ltd",Korea Stock Exchange,Industrials
KRX:001440,"Taihan Cable & Solution Co., Ltd.",Korea Stock Exchange,Industrials
KRX:011170,Lotte Chemical Corporation,Korea Stock Exchange,Materials
KOSDAQ:035900,JYP Entertainment Corporation,KOSDAQ,Communication Services
KRX:192820,"Cosmax, Inc.",Korea Stock Exchange,Consumer Staples
KRX:026960,Dong Suh Companies Inc.,Korea Stock Exchange,Consumer Staples
KRX:052690,"KEPCO Engineering & Construction Company, Inc.",Korea Stock Exchange,Industrials
KRX:008930,"Hanmi Science Co., Ltd.",Korea Stock Exchange,Healthcare
KRX:031210,"Seoul Guarantee Insurance Co., Ltd.",Korea Stock Exchange,Financials
KRX:111770,Youngone Corporation,Korea Stock Exchange,Consumer Discretionary
KRX:489790,"Hanwha Vision CO.,LTD",Korea Stock Exchange,Industrials
KRX:002380,KCC Corporation,Korea Stock Exchange,Materials
KOSDAQ:263750,Pearl Abyss Corp.,KOSDAQ,Technology
KRX:002790,AMOREPACIFIC Holdings Corp.,Korea Stock Exchange,Consumer Staples
KRX:082740,"Hanwha Engine Co., Ltd.",Korea Stock Exchange,Industrials
KRX:012750,S-1 Corporation,Korea Stock Exchange,Industrials
KRX:088350,"Hanwha Life Insurance Co., Ltd.",Korea Stock Exchange,Financials
KRX:004370,"Nongshim Co., Ltd.",Korea Stock Exchange,Consumer Staples
KOSDAQ:082270,"GemVax&KAEL Co.,Ltd.",KOSDAQ,
KOSDAQ:068760,"Celltrion Pharm, Inc.",KOSDAQ,Healthcare
KRX:139480,E-MART Inc.,Korea Stock Exchange,Consumer Staples
KRX:023530,"Lotte Shopping Co., Ltd.",Korea Stock Exchange,Consumer Discretionary
KRX:004990,LOTTE Corporation,Korea Stock Exchange,Consumer Staples
KRX:161890,"Kolmar Korea Co., Ltd.",Korea Stock Exchange,Consumer Staples
KRX:282330,"BGF retail CO., LTD.",Korea Stock Exchange,Consumer Staples
KRX:062040,"Sanil Electric Co., Ltd.",Korea Stock Exchange,Technology
KRX:103140,Poongsan Corporation,Korea Stock Exchange,Industrials
KRX:018880,Hanon Systems,Korea Stock Exchange,Consumer Discretionary
KRX:042670,"HD Hyundai Infracore Co., Ltd.",Korea Stock Exchange,Industrials
KRX:020560,"Asiana Airlines, Inc.",Korea Stock Exchange,Industrials
KRX:112610,CS Wind Corporation,Korea Stock Exchange,Industrials
KRX:006360,GS Engineering & Construction Corporation,Korea Stock Exchange,Industrials
KOSDAQ:403870,"HPSP Co., Ltd.",KOSDAQ,Technology
KRX:081660,Misto Holdings Corp.,Korea Stock Exchange,Consumer Discretionary
KRX:028670,"Pan Ocean Co., Ltd.",Korea Stock Exchange,Industrials
KRX:051600,"KEPCO Plant Service & Engineering Co.,Ltd.",Korea Stock Exchange,Industrials
KRX:008770,"Hotel Shilla Co.,Ltd",Korea Stock Exchange,Consumer Discretionary
KRX:375500,"DL E&C Co.,Ltd.",Korea Stock Exchange,Industrials
KRX:001450,"Hyundai Marine & Fire Insurance Co., Ltd.",Korea Stock Exchange,Financials
KRX:006040,"Dongwon Industries Co., Ltd.",Korea Stock Exchange,Consumer Staples
KRX:030000,Cheil Worldwide Inc.,Korea Stock Exchange,Communication Services
KRX:018670,"SK Gas Co., Ltd.",Korea Stock Exchange,Energy
KRX:139130,"iM Financial Group Co., Ltd.",Korea Stock Exchange,Financials
KRX:069620,"Daewoong Pharmaceutical Co., Ltd",Korea Stock Exchange,Healthcare
KOSDAQ:140860,Park Systems Corp.,KOSDAQ,Technology
KRX:047040,"Daewoo Engineering & Construction Co., Ltd.",Korea Stock Exchange,Industrials
KRX:000990,"DB HiTek CO., LTD.",Korea Stock Exchange,Technology
KRX:012510,"Douzone Bizon Co., Ltd.",Korea Stock Exchange,Technology
KOSDAQ:039030,"EO Technics Co., Ltd.",KOSDAQ,Technology
KRX:000240,"Hankook & Company Co., Ltd.",Korea Stock Exchange,Consumer Discretionary
