Symbol,Company Name,Exchange,Sector
NSE:RNFI,RNFI Services Limited,National Stock Exchange of India,
BOM:532782,Sutlej Textiles and Industries Limited,Bombay Stock Exchange,
NSE:SUTLEJTEX,Sutlej Textiles and Industries Limited,National Stock Exchange of India,Consumer Discretionary
BOM:539300,Sunrakshakk Industries India Limited,Bombay Stock Exchange,
NSE:GVKPIL,GVK Power & Infrastructure Limited,National Stock Exchange of India,Utilities
NSE:PRECOT,Precot Limited,National Stock Exchange of India,Consumer Discretionary
BOM:537750,Kiran Vyapar Limited,Bombay Stock Exchange,
BOM:505720,Hercules Hoists Limited,Bombay Stock Exchange,
NSE:HERCULES,Hercules Hoists Limited,National Stock Exchange of India,Industrials
BOM:520086,Sical Logistics Limited,Bombay Stock Exchange,
NSE:SICALLOG,Sical Logistics Limited,National Stock Exchange of India,Industrials
NSE:MAANALU,Maan Aluminium Limited,National Stock Exchange of India,Materials
BOM:532906,Maan Aluminium Limited,Bombay Stock Exchange,
BOM:526582,TPL Plastech Limited,Bombay Stock Exchange,
NSE:BORANA,Borana Weaves Limited,National Stock Exchange of India,
BOM:533704,Essar Shipping Limited,Bombay Stock Exchange,
NSE:ESSARSHPNG,Essar Shipping Limited,National Stock Exchange of India,Industrials
BOM:532708,GVK Power & Infrastructure Limited,Bombay Stock Exchange,
NSE:VIVIANA,Viviana Power Tech Limited,National Stock Exchange of India,
BOM:500298,Naperol Investments Limited,Bombay Stock Exchange,
BOM:524774,NGL Fine-Chem Limited,Bombay Stock Exchange,
NSE:NGLFINE,NGL Fine-Chem Limited,National Stock Exchange of India,Healthcare
BOM:536264,Tiger Logistics (India) Limited,Bombay Stock Exchange,
BOM:542770,Alphalogic Techsys Limited,Bombay Stock Exchange,
BOM:509525,Empire Industries Limited,Bombay Stock Exchange,
BOM:524342,Indo Borax & Chemicals Limited,Bombay Stock Exchange,
NSE:MEGATHERM,Megatherm Induction Limited,National Stock Exchange of India,
NSE:TRANSWORLD,Transworld Shipping Lines Limited,National Stock Exchange of India,Industrials
BOM:543958,VL E-Governance & IT Solutions Limited,Bombay Stock Exchange,
NSE:VLEGOV,VL E-Governance & IT Solutions Limited,National Stock Exchange of India,Industrials
NSE:INDOBORAX,Indo Borax & Chemicals Limited,National Stock Exchange of India,Materials
BOM:526586,Wim Plast Limited,Bombay Stock Exchange,
BOM:526817,Cheviot Company Limited,Bombay Stock Exchange,
NSE:CHEVIOT,Cheviot Company Limited,National Stock Exchange of India,Consumer Discretionary
BOM:542670,Artemis Electricals and Projects Limited,Bombay Stock Exchange,
NSE:SKMEGGPROD,SKM Egg Products Export (India) Limited,National Stock Exchange of India,Consumer Staples
BOM:532143,SKM Egg Products Export (India) Limited,Bombay Stock Exchange,
BOM:521194,SIL Investments Limited,Bombay Stock Exchange,
NSE:SILINV,SIL Investments Limited,National Stock Exchange of India,Financials
BOM:539399,Bella Casa Fashion & Retail Limited,Bombay Stock Exchange,
BOM:543969,Pyramid Technoplast Limited,Bombay Stock Exchange,
NSE:PYRAMID,Pyramid Technoplast Limited,National Stock Exchange of India,Consumer Discretionary
BOM:543324,Gretex Corporate Services Limited,Bombay Stock Exchange,
NSE:MMP,MMP Industries Limited,National Stock Exchange of India,Materials
BOM:520151,Transworld Shipping Lines Limited,Bombay Stock Exchange,
BOM:523229,Bharat Seats Limited,Bombay Stock Exchange,
NSE:BHARATSE,Bharat Seats Limited,National Stock Exchange of India,
NSE:EMKAY,Emkay Global Financial Services Limited,National Stock Exchange of India,Financials
BOM:532737,Emkay Global Financial Services Limited,Bombay Stock Exchange,
BOM:532141,Andhra Cements Limited,Bombay Stock Exchange,
NSE:ACL,Andhra Cements Limited,National Stock Exchange of India,Materials
BOM:542012,A-1 Limited,Bombay Stock Exchange,
NSE:BAHETI,Baheti Recycling Industries Limited,National Stock Exchange of India,
BOM:502420,Orient Paper & Industries Limited,Bombay Stock Exchange,
NSE:ORIENTPPR,Orient Paper & Industries Limited,National Stock Exchange of India,Materials
BOM:524632,Shukra Pharmaceuticals Limited,Bombay Stock Exchange,
BOM:517166,SPEL Semiconductor Limited,Bombay Stock Exchange,
BOM:534425,Speciality Restaurants Limited,Bombay Stock Exchange,
NSE:PVP,PVP Ventures Limited,National Stock Exchange of India,Industrials
BOM:532016,Espire Hospitality Limited,Bombay Stock Exchange,
BOM:517556,PVP Ventures Limited,Bombay Stock Exchange,
BOM:539195,POCL Enterprises Limited,Bombay Stock Exchange,
BOM:504176,High Energy Batteries (India) Limited,Bombay Stock Exchange,
BOM:538446,Moneyboxx Finance Limited,Bombay Stock Exchange,
NSE:SPECIALITY,Speciality Restaurants Limited,National Stock Exchange of India,Consumer Discretionary
BOM:524542,The Sukhjit Starch & Chemicals Limited,Bombay Stock Exchange,
NSE:SUKHJITS,The Sukhjit Starch & Chemicals Limited,National Stock Exchange of India,Materials
BOM:544187,Kronox Lab Sciences Limited,Bombay Stock Exchange,
NSE:RBZJEWEL,RBZ Jewellers Limited,National Stock Exchange of India,Consumer Discretionary
NSE:PRIMO,Primo Chemicals Limited,National Stock Exchange of India,
BOM:543782,Sealmatic India Limited,Bombay Stock Exchange,
BOM:531537,Mizzen Ventures Limited,Bombay Stock Exchange,
BOM:506852,Primo Chemicals Limited,Bombay Stock Exchange,
NSE:STALLION,Stallion India Fluorochemicals Limited,National Stock Exchange of India,
BOM:544342,Stallion India Fluorochemicals Limited,Bombay Stock Exchange,
BOM:543638,Tracxn Technologies Limited,Bombay Stock Exchange,
NSE:TRACXN,Tracxn Technologies Limited,National Stock Exchange of India,Technology
BOM:504731,Azad India Mobility Limited,Bombay Stock Exchange,
BOM:507912,LKP Finance Limited,Bombay Stock Exchange,
BOM:544272,Shiv Texchem Limited,Bombay Stock Exchange,
NSE:VENUSREM,Venus Remedies Limited,National Stock Exchange of India,Healthcare
BOM:540730,Mehai Technology Limited,Bombay Stock Exchange,
NSE:NRL,Nupur Recyclers Limited,National Stock Exchange of India,Industrials
BOM:506642,Sadhana Nitro Chem Limited,Bombay Stock Exchange,
NSE:SADHNANIQ,Sadhana Nitro Chem Limited,National Stock Exchange of India,Materials
NSE:ONMOBILE,OnMobile Global Limited,National Stock Exchange of India,Communication Services
BOM:532944,OnMobile Global Limited,Bombay Stock Exchange,
NSE:SHREERAMA,Shree Rama Multi-Tech Limited,National Stock Exchange of India,Consumer Discretionary
NSE:KRONOX,Kronox Lab Sciences Limited,National Stock Exchange of India,Materials
NSE:SAHAJSOLAR,Sahaj Solar Limited,National Stock Exchange of India,
BOM:531771,Shraddha Prime Projects Limited,Bombay Stock Exchange,
BOM:524129,Vinyl Chemicals (India) Limited,Bombay Stock Exchange,
NSE:GIRIRAJ,Giriraj Civil Developers Limited,National Stock Exchange of India,
NSE:VINYLINDIA,Vinyl Chemicals (India) Limited,National Stock Exchange of India,Materials
BOM:533208,Emami Paper Mills Limited,Bombay Stock Exchange,
BOM:514238,MKVentures Capital Limited,Bombay Stock Exchange,
BOM:500089,DIC India Limited,Bombay Stock Exchange,
NSE:DICIND,DIC India Limited,National Stock Exchange of India,Materials
NSE:EMAMIPAP,Emami Paper Mills Limited,National Stock Exchange of India,Materials
BOM:541741,Fratelli Vineyards Limited,Bombay Stock Exchange,
BOM:532310,Shree Rama Multi-Tech Limited,Bombay Stock Exchange,
BOM:544060,RBZ Jewellers Limited,Bombay Stock Exchange,
NSE:VRAJ,Vraj Iron and Steel Limited,National Stock Exchange of India,Materials
BOM:544204,Vraj Iron and Steel Limited,Bombay Stock Exchange,
BOM:500179,HCL Infosystems Limited,Bombay Stock Exchange,
BOM:526953,Venus Remedies Limited,Bombay Stock Exchange,
BOM:544254,Tolins Tyres Limited,Bombay Stock Exchange,
NSE:TOLINS,Tolins Tyres Limited,National Stock Exchange of India,Consumer Discretionary
NSE:GSLSU,Global Surfaces Limited,National Stock Exchange of India,Materials
BOM:543829,Global Surfaces Limited,Bombay Stock Exchange,
BOM:514286,Ashima Limited,Bombay Stock Exchange,
BOM:538772,Niyogin Fintech Limited,Bombay Stock Exchange,
BOM:540652,Captain Technocast Limited,Bombay Stock Exchange,
NSE:PAVNAIND,Pavna Industries Limited,National Stock Exchange of India,Consumer Discretionary
BOM:522134,Artson Limited,Bombay Stock Exchange,
NSE:EFFWA,Effwa Infra & Research Limited,National Stock Exchange of India,
BOM:500356,Shree Rama Newsprint Limited,Bombay Stock Exchange,
NSE:SPENCERS,Spencer's Retail Limited,National Stock Exchange of India,Consumer Discretionary
BOM:542337,Spencer's Retail Limited,Bombay Stock Exchange,
BOM:515147,Haldyn Glass Limited,Bombay Stock Exchange,
NSE:NAHARINDUS,Nahar Industrial Enterprises Limited,National Stock Exchange of India,Consumer Discretionary
BOM:519136,Nahar Industrial Enterprises Limited,Bombay Stock Exchange,
NSE:HIGREEN,Hi-Green Carbon Limited,National Stock Exchange of India,
BOM:504092,Indokem Limited,Bombay Stock Exchange,
NSE:VINSYS,Vinsys IT Services India Limited,National Stock Exchange of India,
BOM:512519,Donear Industries Limited,Bombay Stock Exchange,
NSE:DONEAR,Donear Industries Limited,National Stock Exchange of India,Consumer Discretionary
BOM:523269,Advani Hotels & Resorts (India) Limited,Bombay Stock Exchange,
BOM:542721,Anand Rayons Limited,Bombay Stock Exchange,
BOM:532641,Nandan Denim Limited,Bombay Stock Exchange,
NSE:NDL,Nandan Denim Limited,National Stock Exchange of India,Consumer Discretionary
NSE:ADVANIHOTR,Advani Hotels & Resorts (India) Limited,National Stock Exchange of India,Consumer Discretionary
NSE:OCCLLTD,OCCL Limited,National Stock Exchange of India,
BOM:544278,OCCL Limited,Bombay Stock Exchange,
BOM:543363,Prevest Denpro Limited,Bombay Stock Exchange,
BOM:532987,Rane Brake Lining Limited,Bombay Stock Exchange,
NSE:RBL,Rane Brake Lining Limited,National Stock Exchange of India,Consumer Discretionary
NSE:RAMANEWS,Shree Rama Newsprint Limited,National Stock Exchange of India,Consumer Staples
BOM:531889,Integrated Industries Limited,Bombay Stock Exchange,
BOM:543624,Maagh Advertising And Marketing Services Limited,Bombay Stock Exchange,
BOM:533210,Kriti Nutrients Limited,Bombay Stock Exchange,
NSE:KRITINUT,Kriti Nutrients Limited,National Stock Exchange of India,Consumer Staples
BOM:514010,Rudra Ecovation Limited,Bombay Stock Exchange,
NSE:SREEL,Sreeleathers Limited,National Stock Exchange of India,Consumer Discretionary
BOM:535601,Sreeleathers Limited,Bombay Stock Exchange,
NSE:ASHIMASYN,Ashima Limited,National Stock Exchange of India,Consumer Discretionary
BOM:504959,Stovec Industries Limited,Bombay Stock Exchange,
BOM:505232,Veljan Denison Limited,Bombay Stock Exchange,
NSE:PREMIERPOL,Premier Polyfilm Ltd.,National Stock Exchange of India,Materials
BOM:514354,Premier Polyfilm Ltd.,Bombay Stock Exchange,
NSE:KNAGRI,KN Agri Resources Limited,National Stock Exchange of India,
BOM:533152,MBL Infrastructures Limited,Bombay Stock Exchange,
NSE:MBLINFRA,MBL Infrastructures Limited,National Stock Exchange of India,Industrials
BOM:532305,Ind-Swift Laboratories Limited,Bombay Stock Exchange,
NSE:INDSWFTLAB,Ind-Swift Laboratories Limited,National Stock Exchange of India,Healthcare
BOM:530845,Sunshield Chemicals Limited,Bombay Stock Exchange,
BOM:523648,Plastiblends India Limited,Bombay Stock Exchange,
NSE:UTSSAV,Utssav CZ Gold Jewels Limited,National Stock Exchange of India,
BOM:526443,Artificial Electronics Intelligent Material Limited,Bombay Stock Exchange,
BOM:530363,The Ugar Sugar Works Limited,Bombay Stock Exchange,
NSE:UGARSUGAR,The Ugar Sugar Works Limited,National Stock Exchange of India,Consumer Staples
BOM:524731,Jenburkt Pharmaceuticals Limited,Bombay Stock Exchange,
BOM:500060,Birla Cable Limited,Bombay Stock Exchange,
NSE:BIRLACABLE,Birla Cable Limited,National Stock Exchange of India,Technology
BOM:532173,CyberTech Systems and Software Limited,Bombay Stock Exchange,
NSE:CYBERTECH,CyberTech Systems and Software Limited,National Stock Exchange of India,Technology
BOM:530163,Kerala Ayurveda Limited,Bombay Stock Exchange,
NSE:PLASTIBLEN,Plastiblends India Limited,National Stock Exchange of India,Materials
BOM:514175,Vardhman Polytex Limited,Bombay Stock Exchange,
NSE:VARDMNPOLY,Vardhman Polytex Limited,National Stock Exchange of India,Consumer Discretionary
BOM:509220,PTL Enterprises Limited,Bombay Stock Exchange,
NSE:PTL,PTL Enterprises Limited,National Stock Exchange of India,Real Estate
NSE:MUNJALSHOW,Munjal Showa Limited,National Stock Exchange of India,Consumer Discretionary
BOM:520043,Munjal Showa Limited,Bombay Stock Exchange,
BOM:506261,Modison Limited,Bombay Stock Exchange,
BOM:543915,Pavna Industries Limited,Bombay Stock Exchange,
BOM:543895,Exhicon Events Media Solutions Limited,Bombay Stock Exchange,
BOM:517214,DiGiSPICE Technologies Limited,Bombay Stock Exchange,
NSE:DIGISPICE,DiGiSPICE Technologies Limited,National Stock Exchange of India,Technology
BOM:526721,Nicco Parks & Resorts Limited,Bombay Stock Exchange,
BOM:511589,Avonmore Capital & Management Services Limited,Bombay Stock Exchange,
NSE:AVONMORE,Avonmore Capital & Management Services Limited,National Stock Exchange of India,Financials
BOM:539594,Mishtann Foods Limited,Bombay Stock Exchange,
NSE:RPPINFRA,R.P.P. Infra Projects Limited,National Stock Exchange of India,Industrials
NSE:EIFFL,Euro India Fresh Foods Limited,National Stock Exchange of India,Consumer Staples
BOM:522650,Bemco Hydraulics Limited,Bombay Stock Exchange,
NSE:JAYBEE,Jay Bee Laminations Limited,National Stock Exchange of India,
NSE:PROZONER,Prozone Realty Limited,National Stock Exchange of India,Real Estate
BOM:526530,IIRM Holdings India Limited,Bombay Stock Exchange,
BOM:502865,Forbes & Company Limited,Bombay Stock Exchange,
BOM:543930,Uravi Defence and Technology Limited,Bombay Stock Exchange,
NSE:URAVIDEF,Uravi Defence and Technology Limited,National Stock Exchange of India,
BOM:534675,Prozone Realty Limited,Bombay Stock Exchange,
BOM:543593,Dhampur Bio Organics Limited,Bombay Stock Exchange,
NSE:DBOL,Dhampur Bio Organics Limited,National Stock Exchange of India,Consumer Staples
BOM:522017,Fluidomat Limited,Bombay Stock Exchange,
NSE:INTLCONV,International Conveyors Limited,National Stock Exchange of India,Industrials
BOM:509709,International Conveyors Limited,Bombay Stock Exchange,
BOM:531146,Medicamen Biotech Limited,Bombay Stock Exchange,
NSE:MEDICAMEQ,Medicamen Biotech Limited,National Stock Exchange of India,Healthcare
BOM:533284,R.P.P. Infra Projects Limited,Bombay Stock Exchange,
BOM:540403,CL Educate Limited,Bombay Stock Exchange,
NSE:CLEDUCATE,CL Educate Limited,National Stock Exchange of India,Consumer Staples
BOM:514183,Black Rose Industries Limited,Bombay Stock Exchange,
BOM:530477,Vikram Thermo (India) Limited,Bombay Stock Exchange,
NSE:TEMBO,Tembo Global Industries Limited,National Stock Exchange of India,Industrials
BOM:530299,Kothari Products Limited,Bombay Stock Exchange,
NSE:KOTHARIPRO,Kothari Products Limited,National Stock Exchange of India,Industrials
BOM:541358,Unifinz Capital India Limited,Bombay Stock Exchange,
BOM:532011,Vashu Bhagnani Industries Limited,Bombay Stock Exchange,
BOM:532952,Nahar Capital and Financial Services Limited,Bombay Stock Exchange,
NSE:NAHARCAP,Nahar Capital and Financial Services Limited,National Stock Exchange of India,Financials
BOM:540735,IRIS Business Services Limited,Bombay Stock Exchange,
NSE:IRIS,IRIS Business Services Limited,National Stock Exchange of India,Technology
BOM:526775,Valiant Communications Limited,Bombay Stock Exchange,
NSE:MODISONLTD,Modison Limited,National Stock Exchange of India,Industrials
NSE:BEDMUTHA,Bedmutha Industries Limited,National Stock Exchange of India,Materials
NSE:MUTHOOTCAP,Muthoot Capital Services Limited,National Stock Exchange of India,Financials
BOM:511766,Muthoot Capital Services Limited,Bombay Stock Exchange,
BOM:533270,Bedmutha Industries Limited,Bombay Stock Exchange,
BOM:505750,Jost's Engineering Company Limited,Bombay Stock Exchange,
NSE:BANSWRAS,Banswara Syntex Limited,National Stock Exchange of India,Consumer Discretionary
NSE:NECLIFE,Nectar Lifesciences Limited,National Stock Exchange of India,Healthcare
BOM:532649,Nectar Lifesciences Limited,Bombay Stock Exchange,
BOM:532713,Sakuma Exports Limited,Bombay Stock Exchange,
NSE:SAKUMA,Sakuma Exports Limited,National Stock Exchange of India,Consumer Staples
NSE:NILASPACES,Nila Spaces Limited,National Stock Exchange of India,Real Estate
BOM:542231,Nila Spaces Limited,Bombay Stock Exchange,
BOM:513554,Mahamaya Steel Industries Limited,Bombay Stock Exchange,
NSE:MAHASTEEL,Mahamaya Steel Industries Limited,National Stock Exchange of India,Materials
NSE:NRAIL,N R Agarwal Industries Limited,National Stock Exchange of India,Materials
BOM:541400,ZIM Laboratories Limited,Bombay Stock Exchange,
NSE:ZIMLAB,ZIM Laboratories Limited,National Stock Exchange of India,Healthcare
NSE:GENUSPAPER,Genus Paper & Boards Limited,National Stock Exchange of India,Materials
BOM:538961,Genus Paper & Boards Limited,Bombay Stock Exchange,
BOM:532993,Sejal Glass Limited,Bombay Stock Exchange,
NSE:SEJALLTD,Sejal Glass Limited,National Stock Exchange of India,Industrials
BOM:539986,Commercial Syn Bags Limited,Bombay Stock Exchange,
NSE:COMSYN,Commercial Syn Bags Limited,National Stock Exchange of India,Consumer Discretionary
NSE:ANNAPURNA,Annapurna Swadisht Limited,National Stock Exchange of India,
BOM:540775,Khadim India Limited,Bombay Stock Exchange,
NSE:KHADIM,Khadim India Limited,National Stock Exchange of India,Consumer Discretionary
BOM:503722,Banswara Syntex Limited,Bombay Stock Exchange,
NSE:TIRUPATI,Shree Tirupati Balajee FIBC Limited,National Stock Exchange of India,
NSE:KANPRPLA,Kanpur Plastipack Limited,National Stock Exchange of India,Consumer Discretionary
BOM:507779,Kanpur Plastipack Limited,Bombay Stock Exchange,
NSE:ATMASTCO,Atmastco Limited,National Stock Exchange of India,
BOM:532712,Reliance Communications Limited,Bombay Stock Exchange,
NSE:RCOM,Reliance Communications Limited,National Stock Exchange of India,Communication Services
NSE:KAPSTON,Kapston Services Limited,National Stock Exchange of India,Industrials
NSE:CGRAPHICS,Creative Graphics Solutions India Limited,National Stock Exchange of India,
BOM:543378,CWD Limited,Bombay Stock Exchange,
BOM:514418,Mangalam Organics Limited,Bombay Stock Exchange,
NSE:MANORG,Mangalam Organics Limited,National Stock Exchange of India,Materials
BOM:544001,Sunita Tools Limited,Bombay Stock Exchange,
BOM:530377,Nila Infrastructures Limited,Bombay Stock Exchange,
NSE:NILAINFRA,Nila Infrastructures Limited,National Stock Exchange of India,Real Estate
BOM:534680,SRG Housing Finance Limited,Bombay Stock Exchange,
NSE:SRGHFL,SRG Housing Finance Limited,National Stock Exchange of India,Financials
NSE:IRISDOREME,Iris Clothings Limited,National Stock Exchange of India,Consumer Discretionary
BOM:541402,Affordable Robotic & Automation Limited,Bombay Stock Exchange,
NSE:AFFORDABLE,Affordable Robotic & Automation Limited,National Stock Exchange of India,
BOM:543998,Valiant Laboratories Limited,Bombay Stock Exchange,
BOM:530145,Kisan Mouldings Limited,Bombay Stock Exchange,
BOM:533218,Emami Realty Limited,Bombay Stock Exchange,
NSE:MAZDA,Mazda Limited,National Stock Exchange of India,Industrials
BOM:543210,Aarti Surfactants Limited,Bombay Stock Exchange,
NSE:AARTISURF,Aarti Surfactants Limited,National Stock Exchange of India,Materials
BOM:523710,Sayaji Hotels Limited,Bombay Stock Exchange,
BOM:504786,Investment & Precision Castings Limited,Bombay Stock Exchange,
BOM:544219,VVIP Infratech Limited,Bombay Stock Exchange,
BOM:532907,IL&FS Engineering and Construction Company Limited,Bombay Stock Exchange,
NSE:IL_FSENGG,IL&FS Engineering and Construction Company Limited,National Stock Exchange of India,Industrials
BOM:504220,W.S. Industries (India) Limited,Bombay Stock Exchange,
NSE:WSI,W.S. Industries (India) Limited,National Stock Exchange of India,Industrials
BOM:590031,De Nora India Limited,Bombay Stock Exchange,
NSE:DENORA,De Nora India Limited,National Stock Exchange of India,Industrials
BOM:532853,Asahi Songwon Colors Limited,Bombay Stock Exchange,
NSE:ASAHISONG,Asahi Songwon Colors Limited,National Stock Exchange of India,Materials
BOM:515008,Modern Insulators Limited,Bombay Stock Exchange,
NSE:REMSONSIND,Remsons Industries Limited,National Stock Exchange of India,Consumer Discretionary
BOM:530919,Remsons Industries Limited,Bombay Stock Exchange,
BOM:530129,Nile Limited,Bombay Stock Exchange,
BOM:542655,Vikas Lifecare Limited,Bombay Stock Exchange,
NSE:VIKASLIFE,Vikas Lifecare Limited,National Stock Exchange of India,Consumer Staples
BOM:543539,Modi's Navnirman Limited,Bombay Stock Exchange,
BOM:523792,Mazda Limited,Bombay Stock Exchange,
BOM:514316,Raghuvir Synthetics Limited,Bombay Stock Exchange,
NSE:ALBERTDAVD,Albert David Limited,National Stock Exchange of India,Healthcare
NSE:EMAMIREAL,Emami Realty Limited,National Stock Exchange of India,Real Estate
BOM:516082,N R Agarwal Industries Limited,Bombay Stock Exchange,
NSE:ABCOTS,A B Cotspin India Limited,National Stock Exchange of India,
NSE:INFOLLION,Infollion Research Services Limited,National Stock Exchange of India,
NSE:ACCENTMIC,Accent Microcell Limited,National Stock Exchange of India,
BOM:544100,Nova Agritech Limited,Bombay Stock Exchange,
BOM:526263,Mold-Tek Technologies Limited,Bombay Stock Exchange,
NSE:MOLDTECH,Mold-Tek Technologies Limited,National Stock Exchange of India,Industrials
BOM:512626,Orbit Exports Limited,Bombay Stock Exchange,
NSE:ORBTEXP,Orbit Exports Limited,National Stock Exchange of India,Consumer Discretionary
NSE:HPAL,HP Adhesives Limited,National Stock Exchange of India,Materials
NSE:BYKE,The Byke Hospitality Limited,National Stock Exchange of India,Consumer Discretionary
NSE:NOVAAGRI,Nova Agritech Limited,National Stock Exchange of India,Materials
BOM:543433,HP Adhesives Limited,Bombay Stock Exchange,
BOM:532662,HT Media Limited,Bombay Stock Exchange,
NSE:HTMEDIA,HT Media Limited,National Stock Exchange of India,Communication Services
BOM:533941,Thomas Scott (India) Limited,Bombay Stock Exchange,
BOM:532932,Manaksia Limited,Bombay Stock Exchange,
NSE:MANAKSIA,Manaksia Limited,National Stock Exchange of India,Industrials
NSE:AVG,AVG Logistics Limited,National Stock Exchange of India,Industrials
NSE:VALIANTLAB,Valiant Laboratories Limited,National Stock Exchange of India,Healthcare
NSE:THOMASCOTT,Thomas Scott (India) Limited,National Stock Exchange of India,Consumer Discretionary
NSE:SINCLAIR,Sinclairs Hotels Limited,National Stock Exchange of India,Consumer Discretionary
BOM:524075,Albert David Limited,Bombay Stock Exchange,
BOM:532341,IZMO Limited,Bombay Stock Exchange,
NSE:IZMO,IZMO Limited,National Stock Exchange of India,Technology
BOM:523411,ADC India Communications Limited,Bombay Stock Exchange,
BOM:532329,Danlaw Technologies India Limited,Bombay Stock Exchange,
BOM:500012,The Andhra Petrochemicals Limited,Bombay Stock Exchange,
NSE:VISHNUINFR,Vishnusurya Projects and Infra Limited,National Stock Exchange of India,
NSE:ORIENTBELL,Orient Bell Limited,National Stock Exchange of India,Industrials
BOM:530365,Orient Bell Limited,Bombay Stock Exchange,
BOM:531373,The Byke Hospitality Limited,Bombay Stock Exchange,
BOM:523023,Sinclairs Hotels Limited,Bombay Stock Exchange,
BOM:524444,Evexia Lifecare Limited,Bombay Stock Exchange,
BOM:505729,Singer India Limited,Bombay Stock Exchange,
BOM:517449,Magna Electro Castings Limited,Bombay Stock Exchange,
NSE:BPL,BPL Limited,National Stock Exchange of India,Technology
BOM:500074,BPL Limited,Bombay Stock Exchange,
NSE:GOKUL,Gokul Refoils & Solvent Limited,National Stock Exchange of India,Consumer Staples
BOM:532980,Gokul Refoils & Solvent Limited,Bombay Stock Exchange,
NSE:SOUTHWEST,South West Pinnacle Exploration Limited,National Stock Exchange of India,Energy
BOM:509567,Goa Carbon Limited,Bombay Stock Exchange,
NSE:GOACARBON,Goa Carbon Limited,National Stock Exchange of India,Materials
BOM:543910,AVG Logistics Limited,Bombay Stock Exchange,
BOM:511714,Nimbus Projects Limited,Bombay Stock Exchange,
BOM:500166,Goodricke Group Limited,Bombay Stock Exchange,
NSE:TARACHAND,Tara Chand Logistic Solutions Limited,National Stock Exchange of India,Industrials
BOM:543982,Meson Valves India Limited,Bombay Stock Exchange,
BOM:531225,XTGlobal Infotech Limited,Bombay Stock Exchange,
NSE:XTGLOBAL,XTGlobal Infotech Limited,National Stock Exchange of India,
BOM:523373,Mini Diamonds India Limited,Bombay Stock Exchange,
BOM:504028,GEE Limited,Bombay Stock Exchange,
NSE:CHANDAN,Chandan Healthcare Limited,National Stock Exchange of India,
BOM:536974,Captain Polyplast Limited,Bombay Stock Exchange,
NSE:FCSSOFT,FCS Software Solutions Limited,National Stock Exchange of India,Technology
BOM:532666,FCS Software Solutions Limited,Bombay Stock Exchange,
NSE:PCCL,Petro Carbon and Chemicals Limited,National Stock Exchange of India,
BOM:539151,Arfin India Limited,Bombay Stock Exchange,
BOM:522004,Batliboi Limited,Bombay Stock Exchange,
NSE:NDGL,Naga Dhunseri Group Limited,National Stock Exchange of India,Financials
BOM:513532,Pradeep Metals Limited,Bombay Stock Exchange,
BOM:537839,Phoenix Township Limited,Bombay Stock Exchange,
BOM:541701,Supershakti Metaliks Limited,Bombay Stock Exchange,
BOM:506528,Keltech Energies Limited,Bombay Stock Exchange,
NSE:PILITA,Pil Italica Lifestyle Limited,National Stock Exchange of India,Consumer Discretionary
BOM:500327,Pil Italica Lifestyle Limited,Bombay Stock Exchange,
BOM:543497,Bhatia Colour Chem Limited,Bombay Stock Exchange,
BOM:532628,3i Infotech Limited,Bombay Stock Exchange,
NSE:3IINFOLTD,3i Infotech Limited,National Stock Exchange of India,Technology
BOM:543373,Shri Venkatesh Refineries Limited,Bombay Stock Exchange,
NSE:S_SPOWER,S&S Power Switchgear Limited,National Stock Exchange of India,Industrials
BOM:517273,S&S Power Switchgear Limited,Bombay Stock Exchange,
BOM:524636,Oxygenta Pharmaceutical Limited,Bombay Stock Exchange,
NSE:GPECO,GP ECO Solutions India Limited,National Stock Exchange of India,
NSE:OSELDEVICE,Osel Devices Limited,National Stock Exchange of India,
NSE:VGINFOTECH,Virtual Galaxy Infotech Limited,National Stock Exchange of India,
NSE:TRF,TRF Limited,National Stock Exchange of India,Industrials
BOM:500456,Pasupati Acrylon Limited,Bombay Stock Exchange,
BOM:539276,Kaya Limited,Bombay Stock Exchange,
NSE:PASUPTAC,Pasupati Acrylon Limited,National Stock Exchange of India,Consumer Discretionary
BOM:524037,Rama Phosphates Limited,Bombay Stock Exchange,
NSE:RAMAPHO,Rama Phosphates Limited,National Stock Exchange of India,Materials
NSE:MWL,Mangalam Worldwide Limited,National Stock Exchange of India,
NSE:ASMS,Bartronics India Limited,National Stock Exchange of India,Technology
BOM:532694,Bartronics India Limited,Bombay Stock Exchange,
BOM:544205,National Peroxide Limited,Bombay Stock Exchange,
NSE:SUPREMEPWR,Supreme Power Equipment Limited,National Stock Exchange of India,
NSE:ORIENTCER,Orient Ceratech Limited,National Stock Exchange of India,Materials
BOM:504879,Orient Ceratech Limited,Bombay Stock Exchange,
BOM:532829,Lehar Footwears Limited,Bombay Stock Exchange,
BOM:530961,Vikas Ecotech Limited,Bombay Stock Exchange,
NSE:VIKASECO,Vikas Ecotech Limited,National Stock Exchange of India,Materials
BOM:535667,India Finsec Limited,Bombay Stock Exchange,
BOM:505854,TRF Limited,Bombay Stock Exchange,
BOM:537785,Race Eco Chain Limited,Bombay Stock Exchange,
BOM:543986,South West Pinnacle Exploration Limited,Bombay Stock Exchange,
BOM:539841,Lancer Container Lines Limited,Bombay Stock Exchange,
BOM:531260,Refex Renewables & Infrastructure Limited,Bombay Stock Exchange,
